"from_iso3","to_iso3","tc_spem"
"R_SSA","CHN",373.800160347216
"R_SSA","COL",326.972140369159
"R_SSA","DEU",191.510949580339
"R_SSA","DNK",200.509411141877
"R_SSA","ETH",98.8360626474914
"R_SSA","FIN",228.233105370501
"R_SSA","GBR",186.312670983175
"R_SSA","GRC",184.0553364836
"R_SSA","IDN",353.100629702555
"R_SSA","IND",224.289728616023
"R_SSA","MEX",341.938068455172
"R_SSA","NOR",228.519867684912
"R_SSA","NPL",265.411334273814
"R_SSA","RUS",227.707753866107
"R_SSA","RWA",72.6403467616515
"R_SSA","R_ASP",395.606103313585
"R_SSA","R_CSA",331.460934757321
"R_SSA","R_NEU",177.353349828789
"R_SSA","R_NMC",157.225388763143
"R_SSA","R_OEU",162.574350107972
"R_SSA","R_SSA",81.8751352872683
"R_SSA","SWE",184.0553364836
"R_SSA","TUR",150.847744750348
"R_SSA","USA",393.734491093078
"SWE","ARG",322.633887124228
"SWE","AUS",350.821918375385
"SWE","BRA",322.633887124228
"SWE","CAN",219.581817361692
"SWE","CHN",350.821918322382
"SWE","COL",322.633887107008
"SWE","DEU",201.907691818358
"SWE","DNK",78.9603994573017
"SWE","ETH",174.579355852766
"SWE","FIN",113.707375824041
"SWE","GBR",63.7968329035474
"SWE","GRC",63.7968329035474
"SWE","IDN",350.821918400717
"SWE","IND",350.821918328777
"SWE","MEX",322.633887129024
"SWE","NOR",89.5406939764284
"SWE","NPL",350.821918389526
"SWE","RUS",50.5214793406951
"SWE","RWA",174.579355828786
"SWE","R_ASP",350.821963240217
"SWE","R_CSA",322.633887128351
"SWE","R_NEU",35.8891419822427
"SWE","R_NMC",103.486250714431
"SWE","R_OEU",29.7240499543978
"SWE","R_SSA",174.579355864102
"SWE","SWE",40.5713748051421
"SWE","TUR",50.5214792959645
"SWE","USA",219.58181739681
"TUR","ARG",450.779076940762
"TUR","AUS",528.262218076553
"TUR","BRA",369.03714870761
"TUR","CAN",275.404362976614
"TUR","CHN",283.519139976376
"TUR","COL",369.03714869039
"TUR","DEU",47.7416413051489
"TUR","DNK",55.4673749932962
"TUR","ETH",87.0347537956695
"TUR","FIN",53.0862441049786
"TUR","GBR",70.9501100426497
"TUR","GRC",157.410476161543
"TUR","IDN",290.311678272588
"TUR","IND",283.519139982771
"TUR","MEX",404.582729871569
"TUR","NOR",66.4402801377742
"TUR","NPL",283.519140043521
"TUR","RUS",56.4943252151047
"TUR","RWA",153.12858892806
"TUR","R_ASP",325.82452509079
"TUR","R_CSA",363.313265879893
"TUR","R_NEU",36.8898961038101
"TUR","R_NMC",73.1070123204121
"TUR","R_OEU",38.1220054219641
"TUR","R_SSA",145.782013149825
"TUR","SWE",57.7325667035326
"TUR","TUR",85.1489757224868
"TUR","USA",300.920878842022
"USA","ARG",273.382532997946
"USA","AUS",524.177038421898
"USA","BRA",251.421447025993
"USA","CAN",29.5750061788566
"USA","CHN",352.176588876728
"USA","COL",140.86947385707
"USA","DEU",232.641116279896
"USA","DNK",231.261932206065
"USA","ETH",443.669651312889
"USA","FIN",243.372313385719
"USA","GBR",199.526239313772
"USA","GRC",307.456893500304
"USA","IDN",553.885965246997
"USA","IND",460.151580438039
"USA","MEX",59.5235114851003
"USA","NOR",213.931672531378
"USA","NPL",446.469584530874
"USA","RUS",286.379611026415
"USA","RWA",402.736661174131
"USA","R_ASP",406.702607552207
"USA","R_CSA",129.61811672008
"USA","R_NEU",254.984334228195
"USA","R_NMC",332.135613481878
"USA","R_OEU",248.10125688712
"USA","R_SSA",377.835662514207
"USA","SWE",227.48335119245
"USA","TUR",311.713130484051
"USA","USA",59.337593287598
