FABLE_Exporter,FABLE_Importer,dist_adj,Year,FABLE_Item,Q_ij,net_trade_ij,is_court,base_cost,beta,ln_dist,ln_quantity_kt,cost_per_tonne_km,transport_cost_usd_t,Regional_lv_i,Regional_lv_j
R_NEU,R_ASP,10795.387291666666,2020,Palm_oil,0,-86.5559187,FALSE,0.003,0.26,9.28687421925455,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,R_ASP,10795.387291666666,2020,Rice,0,-43.1643281,FALSE,0.003,0.26,9.28687421925455,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,R_ASP,10795.387291666666,2020,Soyabean,0.464123,-0.2620986,FALSE,0.003,0.26,9.28687421925455,-0.7676056756781258,0.033814024498803004,365.0354903544833,R_NEU,R_ASP
R_NEU,R_ASP,10795.387291666666,2020,Wheat,15.0748283,13.8887419,FALSE,0.003,0.26,9.28687421925455,2.7130263528303096,0.032657329651328414,352.5485214977198,R_NEU,R_ASP
R_NEU,R_ASP,10795.387291666666,2020,Palm Oil,0,0,FALSE,0.003,0.26,9.28687421925455,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,R_CSA,9829.755658385093,2020,Cocoa,0.74782685,-1.64474375,FALSE,0.003,0.26,9.193169356106448,-0.2905838117614256,0.03284311583588125,322.8398037267508,R_NEU,R_CSA
R_NEU,R_CSA,9829.755658385093,2020,Coffee,0.1420798,-5.6314974,FALSE,0.003,0.26,9.193169356106448,-1.9513664073969255,0.03339312315863867,328.24624131977873,R_NEU,R_CSA
R_NEU,R_CSA,9829.755658385093,2020,Corn,0,-0.032707,FALSE,0.003,0.26,9.193169356106448,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,R_CSA,9829.755658385093,2020,Palm_oil,0,-4.74638,FALSE,0.003,0.26,9.193169356106448,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,R_CSA,9829.755658385093,2020,Rice,0,-0.3697049,FALSE,0.003,0.26,9.193169356106448,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,R_CSA,9829.755658385093,2020,Soyabean,0,-2.486352,FALSE,0.003,0.26,9.193169356106448,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,R_CSA,9829.755658385093,2020,Wheat,0.0514771,0.0514771,FALSE,0.003,0.26,9.193169356106448,-2.9666182303972817,0.03373387426430361,331.59574142878967,R_NEU,R_CSA
R_NEU,R_CSA,9829.755658385093,2020,Palm Oil,0,0,FALSE,0.003,0.26,9.193169356106448,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,BRA,9658.929285714286,2020,Cocoa,2.1632561,2.1541723,FALSE,0.003,0.26,9.175638081075189,0.7716145403320078,0.032348318600603936,312.4501218749895,R_NEU,R_CSA
R_NEU,BRA,9658.929285714286,2020,Coffee,1.8443815,-21.689249,FALSE,0.003,0.26,9.175638081075189,0.6121439909379316,0.0323999457961412,312.94878530590375,R_NEU,R_CSA
R_NEU,BRA,9658.929285714286,2020,Corn,0,-10.9999875,FALSE,0.003,0.26,9.175638081075189,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,BRA,9658.929285714286,2020,Palm_oil,0,-13.176785,FALSE,0.003,0.26,9.175638081075189,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,BRA,9658.929285714286,2020,Rice,0,-80.0652962,FALSE,0.003,0.26,9.175638081075189,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,BRA,9658.929285714286,2020,Wheat,0.0152618,0.01363905,FALSE,0.003,0.26,9.175638081075189,-4.182402304642966,0.033991218532276816,328.3187761385227,R_NEU,R_CSA
R_NEU,BRA,9658.929285714286,2020,Soyabean,0,0,FALSE,0.003,0.26,9.175638081075189,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,BRA,9658.929285714286,2020,Palm Oil,0,0,FALSE,0.003,0.26,9.175638081075189,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,CAN,7061.864571428571,2020,Cocoa,12.1543148,12.1420814,FALSE,0.003,0.26,8.862464399219851,2.497684234315703,0.029308459372045462,206.97237088260152,R_NEU,R_WRL
R_NEU,CAN,7061.864571428571,2020,Coffee,0.6838725,0.6838725,FALSE,0.003,0.26,8.862464399219851,-0.3799837822436518,0.03016411190705815,213.01487320506067,R_NEU,R_WRL
R_NEU,CAN,7061.864571428571,2020,Corn,0,-0.3346875,FALSE,0.003,0.26,8.862464399219851,-Inf,Inf,271.7599589906107,R_NEU,R_WRL
R_NEU,CAN,7061.864571428571,2020,Rice,0.0111493,0.0111493,FALSE,0.003,0.26,8.862464399219851,-4.496378563315831,0.03143169623766205,221.96638208065036,R_NEU,R_WRL
R_NEU,CAN,7061.864571428571,2020,Soyabean,0,-0.2703406,FALSE,0.003,0.26,8.862464399219851,-Inf,Inf,271.7599589906107,R_NEU,R_WRL
R_NEU,CAN,7061.864571428571,2020,Wheat,0.2447732,-39.6865656,FALSE,0.003,0.26,8.862464399219851,-1.4074232114612069,0.030475627462711846,215.2147538709804,R_NEU,R_WRL
R_NEU,CAN,7061.864571428571,2020,Palm_oil,0,0,FALSE,0.003,0.26,8.862464399219851,-Inf,Inf,271.7599589906107,R_NEU,R_WRL
R_NEU,CAN,7061.864571428571,2020,Palm Oil,0,0,FALSE,0.003,0.26,8.862464399219851,-Inf,Inf,271.7599589906107,R_NEU,R_WRL
R_NEU,CHN,7797.203714285714,2020,Cocoa,1.561683,0.9157658,FALSE,0.003,0.26,8.961520450233355,0.4457640858790012,0.030696540620420924,239.34718054126833,R_NEU,R_ASP
R_NEU,CHN,7797.203714285714,2020,Coffee,0.0557026,-1.2013989,FALSE,0.003,0.26,8.961520450233355,-2.887728454502765,0.03173705387681064,247.46027436875374,R_NEU,R_ASP
R_NEU,CHN,7797.203714285714,2020,Corn,0,-0.9985579,FALSE,0.003,0.26,8.961520450233355,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,CHN,7797.203714285714,2020,Palm_oil,0,-1.59508,FALSE,0.003,0.26,8.961520450233355,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,CHN,7797.203714285714,2020,Rice,0,-7.42486565,FALSE,0.003,0.26,8.961520450233355,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,CHN,7797.203714285714,2020,Soyabean,0,-0.5136455,FALSE,0.003,0.26,8.961520450233355,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,CHN,7797.203714285714,2020,Wheat,0.2762796,0.0131131,FALSE,0.003,0.26,8.961520450233355,-1.2863418825689859,0.03123286870904183,243.52903990593902,R_NEU,R_ASP
R_NEU,CHN,7797.203714285714,2020,Palm Oil,0,0,FALSE,0.003,0.26,8.961520450233355,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,COL,9635.948428571428,2020,Cocoa,0.0330404,0.0126521,FALSE,0.003,0.26,9.173256011766458,-3.410024223865113,0.033708805497877456,324.81631136629215,R_NEU,R_CSA
R_NEU,COL,9635.948428571428,2020,Coffee,0.0588565,-1.1130607,FALSE,0.003,0.26,9.173256011766458,-2.83265300107767,0.03351474132982334,322.9463190510891,R_NEU,R_CSA
R_NEU,COL,9635.948428571428,2020,Palm_oil,0,-0.2222721,FALSE,0.003,0.26,9.173256011766458,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,COL,9635.948428571428,2020,Corn,0,0,FALSE,0.003,0.26,9.173256011766458,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,COL,9635.948428571428,2020,Wheat,0,0,FALSE,0.003,0.26,9.173256011766458,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,COL,9635.948428571428,2020,Rice,0,0,FALSE,0.003,0.26,9.173256011766458,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,COL,9635.948428571428,2020,Soyabean,0,0,FALSE,0.003,0.26,9.173256011766458,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,COL,9635.948428571428,2020,Palm Oil,0,0,FALSE,0.003,0.26,9.173256011766458,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,DEU,1341.8889285714286,2020,Cocoa,25.0152779,5.83562955,FALSE,0.003,0.26,7.201833548511305,3.2194867542128596,0.018894939667179787,25.354910345413668,R_NEU,R_OEU
R_NEU,DEU,1341.8889285714286,2020,Coffee,8.8348164,2.1544935,FALSE,0.003,0.26,7.201833548511305,2.178700324571012,0.019092622579110877,25.62017885630176,R_NEU,R_OEU
R_NEU,DEU,1341.8889285714286,2020,Corn,5.6016429,-13.3417466,FALSE,0.003,0.26,7.201833548511305,1.7230599297150733,0.019179814770593096,25.73718109270963,R_NEU,R_OEU
R_NEU,DEU,1341.8889285714286,2020,Palm_oil,0,-2.6416103,FALSE,0.003,0.26,7.201833548511305,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,DEU,1341.8889285714286,2020,Rice,0.5150061,-0.6748578,FALSE,0.003,0.26,7.201833548511305,-0.6635765337283541,0.019643073383756714,26.358822696779242,R_NEU,R_OEU
R_NEU,DEU,1341.8889285714286,2020,Soyabean,80.5226074,80.217048,FALSE,0.003,0.26,7.201833548511305,4.388537982264195,0.018675334293700146,25.060224326086544,R_NEU,R_OEU
R_NEU,DEU,1341.8889285714286,2020,Wheat,5.0574859,-106.9348405,FALSE,0.003,0.26,7.201833548511305,1.6208695021171722,0.019199424723360406,25.76349547121789,R_NEU,R_OEU
R_NEU,DEU,1341.8889285714286,2020,Palm Oil,0,0,FALSE,0.003,0.26,7.201833548511305,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,DNK,1504.4757142857143,2020,Cocoa,0.3574194,-0.1233264,FALSE,0.003,0.26,7.316199753889776,-1.028845396812226,0.020309985845057676,30.555880461375892,R_NEU,R_OEU
R_NEU,DNK,1504.4757142857143,2020,Coffee,0.0531465,-0.6685103,FALSE,0.003,0.26,7.316199753889776,-2.9347030277265405,0.020700777396584994,31.14381685999678,R_NEU,R_OEU
R_NEU,DNK,1504.4757142857143,2020,Corn,1.36355,1.3247393,FALSE,0.003,0.26,7.316199753889776,0.310091592964866,0.020039860372450525,30.149483248028485,R_NEU,R_OEU
R_NEU,DNK,1504.4757142857143,2020,Palm_oil,0.29951,0.29951,FALSE,0.003,0.26,7.316199753889776,-1.2056074730023967,0.02034591794551896,30.60993943388317,R_NEU,R_OEU
R_NEU,DNK,1504.4757142857143,2020,Rice,0,-0.0627685,FALSE,0.003,0.26,7.316199753889776,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,DNK,1504.4757142857143,2020,Soyabean,0,-0.013364,FALSE,0.003,0.26,7.316199753889776,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,DNK,1504.4757142857143,2020,Wheat,0.3803392,-10.4517372,FALSE,0.003,0.26,7.316199753889776,-0.9666917928414044,0.02029736637902173,30.53689478119756,R_NEU,R_OEU
R_NEU,DNK,1504.4757142857143,2020,Palm Oil,0,0,FALSE,0.003,0.26,7.316199753889776,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,ETH,4931.122571428571,2020,Coffee,0,-3.6483393,FALSE,0.003,0.26,8.503321943231873,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,ETH,4931.122571428571,2020,Wheat,0.70002,0.70002,FALSE,0.003,0.26,8.503321943231873,-0.35664637291831647,0.0274685704305595,135.45088765500736,R_NEU,R_SSA
R_NEU,ETH,4931.122571428571,2020,Cocoa,0,0,FALSE,0.003,0.26,8.503321943231873,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,ETH,4931.122571428571,2020,Corn,0,0,FALSE,0.003,0.26,8.503321943231873,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,ETH,4931.122571428571,2020,Palm_oil,0,0,FALSE,0.003,0.26,8.503321943231873,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,ETH,4931.122571428571,2020,Rice,0,0,FALSE,0.003,0.26,8.503321943231873,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,ETH,4931.122571428571,2020,Soyabean,0,0,FALSE,0.003,0.26,8.503321943231873,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,ETH,4931.122571428571,2020,Palm Oil,0,0,FALSE,0.003,0.26,8.503321943231873,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,FIN,1873.2093714285713,2020,Cocoa,1.2210271,1.2003994,FALSE,0.003,0.26,7.535408480194892,0.19969238980445883,0.021238627372120976,39.78439582973638,R_NEU,R_OEU
R_NEU,FIN,1873.2093714285713,2020,Coffee,0.3837516,0.3787117,FALSE,0.003,0.26,7.535408480194892,-0.9577598107083144,0.02148588250158449,40.24755645538122,R_NEU,R_OEU
R_NEU,FIN,1873.2093714285713,2020,Rice,0,-0.0010806,FALSE,0.003,0.26,7.535408480194892,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,FIN,1873.2093714285713,2020,Wheat,0.1101547,0.041744,FALSE,0.003,0.26,7.535408480194892,-2.205869537556477,0.021755730386821118,40.753038042866656,R_NEU,R_OEU
R_NEU,FIN,1873.2093714285713,2020,Corn,0,0,FALSE,0.003,0.26,7.535408480194892,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,FIN,1873.2093714285713,2020,Palm_oil,0,0,FALSE,0.003,0.26,7.535408480194892,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,FIN,1873.2093714285713,2020,Soyabean,0,0,FALSE,0.003,0.26,7.535408480194892,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,FIN,1873.2093714285713,2020,Palm Oil,0,0,FALSE,0.003,0.26,7.535408480194892,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,GBR,1809.9056285714285,2020,Cocoa,12.1493732,11.04378105,FALSE,0.003,0.26,7.5010299839897785,2.49727757997846,0.020571514111411723,37.232499178480644,R_NEU,R_OEU
R_NEU,GBR,1809.9056285714285,2020,Coffee,4.2883494,3.0025849,FALSE,0.003,0.26,7.5010299839897785,1.4559019036578797,0.020786860190340956,37.62225525882545,R_NEU,R_OEU
R_NEU,GBR,1809.9056285714285,2020,Corn,6.0740198,6.0604535,FALSE,0.003,0.26,7.5010299839897785,1.8040206264140952,0.020714623046607736,37.49151284579077,R_NEU,R_OEU
R_NEU,GBR,1809.9056285714285,2020,Palm_oil,0,-0.0738291,FALSE,0.003,0.26,7.5010299839897785,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,GBR,1809.9056285714285,2020,Rice,0,-0.7648138,FALSE,0.003,0.26,7.5010299839897785,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,GBR,1809.9056285714285,2020,Soyabean,0,-0.06294,FALSE,0.003,0.26,7.5010299839897785,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,GBR,1809.9056285714285,2020,Wheat,17.4425113,13.54500035,FALSE,0.003,0.26,7.5010299839897785,2.8589104046739573,0.02049725511722598,37.09809740693182,R_NEU,R_OEU
R_NEU,GBR,1809.9056285714285,2020,Palm Oil,0,0,FALSE,0.003,0.26,7.5010299839897785,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,GRC,1457.2628571428572,2020,Cocoa,0.63995255,-0.35098885,FALSE,0.003,0.26,7.284315199767408,-0.4463612460019716,0.020025327613947378,29.182166133922713,R_NEU,R_OEU
R_NEU,GRC,1457.2628571428572,2020,Coffee,0.476876,0.1335041,FALSE,0.003,0.26,7.284315199767408,-0.740498779960031,0.0200843163302064,29.26812819911752,R_NEU,R_OEU
R_NEU,GRC,1457.2628571428572,2020,Corn,62.1784117,60.0419302,FALSE,0.003,0.26,7.284315199767408,4.130007860721219,0.019129548126965226,27.87677995935314,R_NEU,R_OEU
R_NEU,GRC,1457.2628571428572,2020,Palm_oil,0,-0.170749,FALSE,0.003,0.26,7.284315199767408,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,GRC,1457.2628571428572,2020,Rice,0,-6.4898133,FALSE,0.003,0.26,7.284315199767408,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,GRC,1457.2628571428572,2020,Wheat,37.3671725,28.7841041,FALSE,0.003,0.26,7.284315199767408,3.6207925783388974,0.019227207145777688,28.019094820133557,R_NEU,R_OEU
R_NEU,GRC,1457.2628571428572,2020,Soyabean,0,0,FALSE,0.003,0.26,7.284315199767408,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,GRC,1457.2628571428572,2020,Palm Oil,0,0,FALSE,0.003,0.26,7.284315199767408,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,IDN,10541.345571428572,2020,Cocoa,0.4195527,0.0189938,FALSE,0.003,0.26,9.263060477270479,-0.8685661352201949,0.03363925451241852,354.60300658064153,R_NEU,R_ASP
R_NEU,IDN,10541.345571428572,2020,Coffee,0,-2.4921301,FALSE,0.003,0.26,9.263060477270479,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,IDN,10541.345571428572,2020,Palm_oil,0,-9.467826,FALSE,0.003,0.26,9.263060477270479,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,IDN,10541.345571428572,2020,Soyabean,0,-0.0030618,FALSE,0.003,0.26,9.263060477270479,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,IDN,10541.345571428572,2020,Wheat,25.4339128,25.3627548,FALSE,0.003,0.26,9.263060477270479,3.236083433111118,0.03228643517598225,340.3424704595562,R_NEU,R_ASP
R_NEU,IDN,10541.345571428572,2020,Corn,0,0,FALSE,0.003,0.26,9.263060477270479,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,IDN,10541.345571428572,2020,Rice,0,0,FALSE,0.003,0.26,9.263060477270479,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,IDN,10541.345571428572,2020,Palm Oil,0,0,FALSE,0.003,0.26,9.263060477270479,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,IND,6106.808571428572,2020,Cocoa,0.1573493,0.1573493,FALSE,0.003,0.26,8.717159586969371,-1.8492871041629004,0.02947571347748874,180.0025397133009,R_NEU,R_ASP
R_NEU,IND,6106.808571428572,2020,Coffee,0.0098696,-15.4555996,FALSE,0.003,0.26,8.717159586969371,-4.618295953207019,0.03030330373749302,185.05647500672586,R_NEU,R_ASP
R_NEU,IND,6106.808571428572,2020,Corn,7.1229238,7.1229238,FALSE,0.003,0.26,8.717159586969371,1.9633182871992791,0.028373074044327058,173.268931771674,R_NEU,R_ASP
R_NEU,IND,6106.808571428572,2020,Rice,0,-13.9177319,FALSE,0.003,0.26,8.717159586969371,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,IND,6106.808571428572,2020,Wheat,0.0020303,-0.1466272,FALSE,0.003,0.26,8.717159586969371,-6.199571713596079,0.03078629115160486,188.00598668711615,R_NEU,R_ASP
R_NEU,IND,6106.808571428572,2020,Palm_oil,0,0,FALSE,0.003,0.26,8.717159586969371,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,IND,6106.808571428572,2020,Soyabean,0,0,FALSE,0.003,0.26,8.717159586969371,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,IND,6106.808571428572,2020,Palm Oil,0,0,FALSE,0.003,0.26,8.717159586969371,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,IRL,2082.911857142857,2020,Cocoa,0.0123357,-0.0540092,FALSE,0.003,0.26,7.641522125023769,-4.395257781523025,0.02285935902882473,47.614029967824656,R_NEU,R_OEU
R_NEU,IRL,2082.911857142857,2020,Coffee,0.4606762,0.454535,FALSE,0.003,0.26,7.641522125023769,-0.7750598688913214,0.022046605398572745,45.92113579443689,R_NEU,R_OEU
R_NEU,IRL,2082.911857142857,2020,Corn,0.0032775,0.0032775,FALSE,0.003,0.26,7.641522125023769,-5.7206743423264195,0.023164357544520012,48.24931499257733,R_NEU,R_OEU
R_NEU,IRL,2082.911857142857,2020,Wheat,0.0683634,-0.1837126,FALSE,0.003,0.26,7.641522125023769,-2.6829176852834533,0.022471261317617255,46.805656643420605,R_NEU,R_OEU
R_NEU,IRL,2082.911857142857,2020,Palm_oil,0,0,FALSE,0.003,0.26,7.641522125023769,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,IRL,2082.911857142857,2020,Rice,0,0,FALSE,0.003,0.26,7.641522125023769,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,IRL,2082.911857142857,2020,Soyabean,0,0,FALSE,0.003,0.26,7.641522125023769,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,IRL,2082.911857142857,2020,Palm Oil,0,0,FALSE,0.003,0.26,7.641522125023769,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,MEX,10002.805142857143,2020,Cocoa,0.0625496,-0.00443200000000001,FALSE,0.003,0.26,9.21062084692512,-2.771795436973757,0.033821329820695835,338.30817186872395,R_NEU,R_CSA
R_NEU,MEX,10002.805142857143,2020,Coffee,0.3461769,-2.3122398,FALSE,0.003,0.26,9.21062084692512,-1.0608053629029441,0.03324757268551425,332.56899104617867,R_NEU,R_CSA
R_NEU,MEX,10002.805142857143,2020,Corn,0,-0.0939119,FALSE,0.003,0.26,9.21062084692512,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,MEX,10002.805142857143,2020,Wheat,0,0,FALSE,0.003,0.26,9.21062084692512,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,MEX,10002.805142857143,2020,Palm_oil,0,0,FALSE,0.003,0.26,9.21062084692512,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,MEX,10002.805142857143,2020,Rice,0,0,FALSE,0.003,0.26,9.21062084692512,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,MEX,10002.805142857143,2020,Soyabean,0,0,FALSE,0.003,0.26,9.21062084692512,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,MEX,10002.805142857143,2020,Palm Oil,0,0,FALSE,0.003,0.26,9.21062084692512,-Inf,Inf,369.0371481626478,R_NEU,R_CSA
R_NEU,NOR,1846.4978571428571,2020,Cocoa,0.1844001,0.1623914,FALSE,0.003,0.26,7.521046073795252,-1.6906474255604413,0.021563255721056728,39.81650548195471,R_NEU,R_OEU
R_NEU,NOR,1846.4978571428571,2020,Coffee,0.623432,0.623432,FALSE,0.003,0.26,7.521046073795252,-0.4725155815579065,0.021302180186913298,39.334430067606434,R_NEU,R_OEU
R_NEU,NOR,1846.4978571428571,2020,Corn,14.3033,14.3033,FALSE,0.003,0.26,7.521046073795252,2.6604902798735077,0.02064512811744743,38.12118482930642,R_NEU,R_OEU
R_NEU,NOR,1846.4978571428571,2020,Rice,0.0426336,0.0426336,FALSE,0.003,0.26,7.521046073795252,-3.1551126041983815,0.021881365712207498,40.403894898950334,R_NEU,R_OEU
R_NEU,NOR,1846.4978571428571,2020,Wheat,0.0490971,0.00398540000000001,FALSE,0.003,0.26,7.521046073795252,-3.013955309062414,0.021850500357704146,40.346902087999936,R_NEU,R_OEU
R_NEU,NOR,1846.4978571428571,2020,Palm_oil,0,0,FALSE,0.003,0.26,7.521046073795252,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,NOR,1846.4978571428571,2020,Soyabean,0,0,FALSE,0.003,0.26,7.521046073795252,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,NOR,1846.4978571428571,2020,Palm Oil,0,0,FALSE,0.003,0.26,7.521046073795252,-Inf,Inf,53.08623892333925,R_NEU,R_OEU
R_NEU,NPL,6224.828428571429,2020,Cocoa,0.0294948,0.0294948,FALSE,0.003,0.26,8.736301159277806,-3.523541302360395,0.030122909737726505,187.50994488669107,R_NEU,R_ASP
R_NEU,NPL,6224.828428571429,2020,Corn,0,0,FALSE,0.003,0.26,8.736301159277806,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,NPL,6224.828428571429,2020,Wheat,0,0,FALSE,0.003,0.26,8.736301159277806,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,NPL,6224.828428571429,2020,Coffee,0,0,FALSE,0.003,0.26,8.736301159277806,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,NPL,6224.828428571429,2020,Palm_oil,0,0,FALSE,0.003,0.26,8.736301159277806,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,NPL,6224.828428571429,2020,Rice,0,0,FALSE,0.003,0.26,8.736301159277806,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,NPL,6224.828428571429,2020,Soyabean,0,0,FALSE,0.003,0.26,8.736301159277806,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,NPL,6224.828428571429,2020,Palm Oil,0,0,FALSE,0.003,0.26,8.736301159277806,-Inf,Inf,283.5191392665807,R_NEU,R_ASP
R_NEU,RUS,2611.612857142857,2020,Cocoa,19.013536,-22.6861546,FALSE,0.003,0.26,7.867723262390748,2.9451511465676576,0.022528221799353317,58.83499369975711,R_NEU,R_NEU
R_NEU,RUS,2611.612857142857,2020,Coffee,14.3217367,9.1448536,FALSE,0.003,0.26,7.867723262390748,2.6617784321118867,0.022592151169400925,59.00195246452249,R_NEU,R_NEU
R_NEU,RUS,2611.612857142857,2020,Corn,2.2117932,-1.1101272,FALSE,0.003,0.26,7.867723262390748,0.7938035892353712,0.023018133100843118,60.11445235358747,R_NEU,R_NEU
R_NEU,RUS,2611.612857142857,2020,Palm_oil,0,-0.9882567,FALSE,0.003,0.26,7.867723262390748,-Inf,Inf,47.226765247487904,R_NEU,R_NEU
R_NEU,RUS,2611.612857142857,2020,Rice,0.3984997,-9.7284366,FALSE,0.003,0.26,7.867723262390748,-0.9200485335752372,0.023416029804743742,61.153604501309104,R_NEU,R_NEU
R_NEU,RUS,2611.612857142857,2020,Soyabean,102.5485657,102.4740754,FALSE,0.003,0.26,7.867723262390748,4.630336498072457,0.022151760450460384,57.851822400770985,R_NEU,R_NEU
R_NEU,RUS,2611.612857142857,2020,Wheat,7.0702385,-218.2745262,FALSE,0.003,0.26,7.867723262390748,1.9558942134271944,0.02275218977828594,59.419911353125855,R_NEU,R_NEU
R_NEU,RUS,2611.612857142857,2020,Palm Oil,0,0,FALSE,0.003,0.26,7.867723262390748,-Inf,Inf,47.226765247487904,R_NEU,R_NEU
R_NEU,RWA,5875.919428571428,2020,Coffee,0,-0.1644937,FALSE,0.003,0.26,8.678617825247994,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,RWA,5875.919428571428,2020,Cocoa,0,0,FALSE,0.003,0.26,8.678617825247994,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,RWA,5875.919428571428,2020,Corn,0,0,FALSE,0.003,0.26,8.678617825247994,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,RWA,5875.919428571428,2020,Wheat,0,0,FALSE,0.003,0.26,8.678617825247994,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,RWA,5875.919428571428,2020,Palm_oil,0,0,FALSE,0.003,0.26,8.678617825247994,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
R_NEU,RWA,5875.919428571428,2020,Rice,0,0,FALSE,0.003,0.26,8.678617825247994,-Inf,Inf,153.12858731987797,R_NEU,R_SSA
