"FABLE_Exporter","FABLE_Item","Year","prodprice_i_agg","raw_roll","prodprice_i_agg_lisse","Regional_lv","regional_mean","world_mean","prodprice_i_agg_imp","is_imputed_roll","local_median_roll","rel_deviation_roll","Is_Second_Outlier","prodprice_i_agg_imp_final"
"BRA","Rice",2000,136.1,139.433333333333,139.433333333333,"R_CSA",170.986666666667,214.644736842105,139.433333333333,TRUE,261.383333333333,0.466556143594976,FALSE,139.433333333333
"BRA","Soyabean",2000,156.3,150.666666666667,150.666666666667,"R_CSA",212.16,241.846666666667,150.666666666667,TRUE,351.05,0.570811375397617,FALSE,150.666666666667
"BRA","Wheat",2000,118.6,111.333333333333,111.333333333333,"R_CSA",150.84,146.83630952381,111.333333333333,TRUE,181.55,0.386762140824383,FALSE,111.333333333333
"R_OEU","Rice",2000,243.7,257.4,257.4,"R_OEU",260.45,214.644736842105,257.4,TRUE,367.383333333333,0.299369414326543,FALSE,257.4
"R_SSA","Rice",2000,165.7,172.916666666667,172.916666666667,"R_SSA",383.975,214.644736842105,172.916666666667,TRUE,332.094712226772,0.479315206474622,FALSE,172.916666666667
"R_SSA","Soyabean",2000,260.4,249,249,"R_SSA",275.244444444444,241.846666666667,249,TRUE,476.633333333333,0.477585845163998,FALSE,249
"R_SSA","Cocoa",2000,490.15,675.316666666667,675.316666666667,"R_SSA",675.316666666667,801.676190476191,675.316666666667,TRUE,1219.64157683646,0.446299077128608,FALSE,675.316666666667
"R_SSA","Coffee",2000,491.6,569.783333333333,569.783333333333,"R_SSA",755.138888888889,1312.1303030303,569.783333333333,TRUE,968.516666666667,0.411694859837208,FALSE,569.783333333333
"R_SSA","Palm Oil",2000,554.55,718.95,718.95,"R_SSA",718.95,510.043333333333,718.95,TRUE,888.98,0.191264145425094,FALSE,718.95
"CAN","Soyabean",2000,177.1,174,174,"R_WRL",170,241.846666666667,174,TRUE,365.283333333333,0.523657434867911,FALSE,174
"CAN","Wheat",2000,91.6,95.9666666666667,95.9666666666667,"R_WRL",96.15,146.83630952381,95.9666666666667,TRUE,192.266666666667,0.500866851595007,FALSE,95.9666666666667
"CHN","Corn",2000,410.7,237.6,237.6,"R_ASP",144.055555555556,136.733333333333,237.6,TRUE,329.45,0.278797996661102,FALSE,237.6
"CHN","Rice",2000,205.4,197.566666666667,197.566666666667,"R_ASP",147.258333333333,214.644736842105,197.566666666667,TRUE,333.7,0.407951253621017,FALSE,197.566666666667
"CHN","Soyabean",2000,287.5,269.733333333333,269.733333333333,"R_ASP",276.666666666667,241.846666666667,269.733333333333,TRUE,710.315204071549,0.620262480956041,FALSE,269.733333333333
"CHN","Wheat",2000,118.3,129.066666666667,129.066666666667,"R_ASP",134.193333333333,146.83630952381,129.066666666667,TRUE,272.3,0.526012975884441,FALSE,129.066666666667
"COL","Cocoa",2000,1075.5,1114.3,1114.3,"R_CSA",946.229166666667,801.676190476191,1114.3,TRUE,1683.76666666667,0.338209965751391,FALSE,1114.3
"COL","Coffee",2000,1348,1316.06666666667,1316.06666666667,"R_CSA",888.633333333333,1312.1303030303,1316.06666666667,TRUE,2770.43009801577,0.524959439471417,FALSE,1316.06666666667
"COL","Corn",2000,201.9,211.3,211.3,"R_CSA",151.64,136.733333333333,211.3,TRUE,345.183333333333,0.387861522862247,FALSE,211.3
"COL","Palm Oil",2000,385.2,417.733333333333,417.733333333333,"R_CSA",699.1,510.043333333333,417.733333333333,TRUE,782.85,0.46639415809755,FALSE,417.733333333333
"COL","Rice",2000,198.1,216.2,216.2,"R_CSA",170.986666666667,214.644736842105,216.2,TRUE,418.174797799729,0.48299132052539,FALSE,216.2
"COL","Soyabean",2000,309,307.766666666667,307.766666666667,"R_CSA",212.16,241.846666666667,307.766666666667,TRUE,441.877777777778,0.303502728255677,FALSE,307.766666666667
"COL","Wheat",2000,200.1,202.033333333333,202.033333333333,"R_CSA",150.84,146.83630952381,202.033333333333,TRUE,372.833333333333,0.458113544926241,FALSE,202.033333333333
"DNK","Wheat",2000,110,112.066666666667,112.066666666667,"R_OEU",134.237037037037,146.83630952381,112.066666666667,TRUE,193.483333333333,0.420794211387716,FALSE,112.066666666667
"R_NMC","Soyabean",2000,302.4,294.866666666667,294.866666666667,"R_NMC",294.866666666667,241.846666666667,294.866666666667,TRUE,457.592696088541,0.355613257844456,FALSE,294.866666666667
"ETH","Coffee",2000,882.3,918.533333333333,918.533333333333,"R_SSA",755.138888888889,1312.1303030303,918.533333333333,TRUE,962.766666666667,0.045943980888412,FALSE,918.533333333333
"ETH","Corn",2000,119.3,106.866666666667,106.866666666667,"R_SSA",152.977777777778,136.733333333333,106.866666666667,TRUE,197.932878935411,0.46008633208665,FALSE,106.866666666667
"ETH","Soyabean",2000,158.2,158.166666666667,158.166666666667,"R_SSA",275.244444444444,241.846666666667,158.166666666667,TRUE,384.95,0.58912412867472,FALSE,158.166666666667
"ETH","Wheat",2000,199.2,187.933333333333,187.933333333333,"R_SSA",243.188888888889,146.83630952381,187.933333333333,TRUE,379.922884031573,0.505338211431045,FALSE,187.933333333333
"R_ASP","Cocoa",2000,614.9,632.433333333333,632.433333333333,"R_ASP",575.75,801.676190476191,632.433333333333,TRUE,1973.83333333333,0.679591319766951,FALSE,632.433333333333
"FIN","Wheat",2000,124.1,130,130,"R_OEU",134.237037037037,146.83630952381,130,TRUE,205.316666666667,0.366831723354168,FALSE,130
"DEU","Corn",2000,109.6,113.166666666667,113.166666666667,"R_OEU",122.05,136.733333333333,113.166666666667,TRUE,200.133333333333,0.43454363757495,FALSE,113.166666666667
"DEU","Wheat",2000,106.8,108.7,108.7,"R_OEU",134.237037037037,146.83630952381,108.7,TRUE,200.333333333333,0.457404326123128,FALSE,108.7
"GRC","Corn",2000,142.9,150.7,150.7,"R_OEU",122.05,136.733333333333,150.7,TRUE,253.5,0.405522682445759,FALSE,150.7
"GRC","Rice",2000,245.6,263.5,263.5,"R_OEU",260.45,214.644736842105,263.5,TRUE,279.916666666667,0.0586484072640666,FALSE,263.5
"GRC","Wheat",2000,122.3,155.4,155.4,"R_OEU",134.237037037037,146.83630952381,155.4,TRUE,253.716666666667,0.387505747881495,FALSE,155.4
"IND","Corn",2000,110.8,109.7,109.7,"R_ASP",144.055555555556,136.733333333333,109.7,TRUE,218.928333333333,0.49892278295028,FALSE,109.7
"IND","Rice",2000,132.6,133.933333333333,133.933333333333,"R_ASP",147.258333333333,214.644736842105,133.933333333333,TRUE,149.576047246257,0.104580340241044,FALSE,133.933333333333
"IND","Soyabean",2000,192.5,192.133333333333,192.133333333333,"R_ASP",276.666666666667,241.846666666667,192.133333333333,TRUE,408.925,0.530150190540238,FALSE,192.133333333333
"IND","Wheat",2000,147.9,145.133333333333,145.133333333333,"R_ASP",134.193333333333,146.83630952381,145.133333333333,TRUE,131.583333333333,0.102976567447752,FALSE,145.133333333333
"IDN","Coffee",2000,917.5,906.866666666667,906.866666666667,"R_ASP",849.141666666667,1312.1303030303,906.866666666667,TRUE,1454.8,0.376638254972047,FALSE,906.866666666667
"IDN","Corn",2000,110.5,122.366666666667,122.366666666667,"R_ASP",144.055555555556,136.733333333333,122.366666666667,TRUE,306.5,0.600761283306145,FALSE,122.366666666667
"IDN","Rice",2000,127.1,131.333333333333,131.333333333333,"R_ASP",147.258333333333,214.644736842105,131.333333333333,TRUE,295.399904931174,0.555404957344407,FALSE,131.333333333333
"IDN","Soyabean",2000,269.3,286.933333333333,286.933333333333,"R_ASP",276.666666666667,241.846666666667,286.933333333333,TRUE,630.783333333333,0.545115861230745,FALSE,286.933333333333
"IRL","Wheat",2000,94.8,105.166666666667,105.166666666667,"R_OEU",134.237037037037,146.83630952381,105.166666666667,TRUE,166.95,0.370070879504842,FALSE,105.166666666667
"R_SSA","Wheat",2000,180.3,178.366666666667,178.366666666667,"R_SSA",243.188888888889,146.83630952381,178.366666666667,TRUE,338.84347,0.473601581678211,FALSE,178.366666666667
"R_ASP","Coffee",2000,702.7,791.416666666667,791.416666666667,"R_ASP",849.141666666667,1312.1303030303,791.416666666667,TRUE,1715.38333333333,0.53863567909991,FALSE,791.416666666667
"R_ASP","Palm Oil",2000,262.1,293,293,"R_ASP",216.533333333333,510.043333333333,293,TRUE,687.266666666667,0.573673489184208,FALSE,293
"MEX","Cocoa",2000,929.9,1001.93333333333,1001.93333333333,"R_CSA",946.229166666667,801.676190476191,1001.93333333333,TRUE,2174.46666666667,0.53922800993347,FALSE,1001.93333333333
"MEX","Coffee",2000,305,314.1,314.1,"R_CSA",888.633333333333,1312.1303030303,314.1,TRUE,296.316666666667,0.0600146239946003,FALSE,314.1
"MEX","Corn",2000,159.5,155.633333333333,155.633333333333,"R_CSA",151.64,136.733333333333,155.633333333333,TRUE,217.283333333333,0.283730919690113,FALSE,155.633333333333
"MEX","Rice",2000,155.2,166.466666666667,166.466666666667,"R_CSA",170.986666666667,214.644736842105,166.466666666667,TRUE,242.766666666667,0.314293560346011,FALSE,166.466666666667
"MEX","Soyabean",2000,190.7,215.4,215.4,"R_CSA",212.16,241.846666666667,215.4,TRUE,388.133333333333,0.445036070079011,FALSE,215.4
"MEX","Wheat",2000,155.2,143.166666666667,143.166666666667,"R_CSA",150.84,146.83630952381,143.166666666667,TRUE,231.416666666667,0.381346777097587,FALSE,143.166666666667
"NPL","Corn",2000,128,121.3,121.3,"R_ASP",144.055555555556,136.733333333333,121.3,TRUE,266.016666666667,0.544013532986655,FALSE,121.3
"NPL","Rice",2000,128.6,114.266666666667,114.266666666667,"R_ASP",147.258333333333,214.644736842105,114.266666666667,TRUE,264.633333333333,0.568207582818995,FALSE,114.266666666667
"NPL","Soyabean",2000,365.3,364.2,364.2,"R_ASP",276.666666666667,241.846666666667,364.2,TRUE,727.366666666667,0.499289675083635,FALSE,364.2
"NPL","Wheat",2000,133.8,127.833333333333,127.833333333333,"R_ASP",134.193333333333,146.83630952381,127.833333333333,TRUE,263.45,0.514771936483836,FALSE,127.833333333333
"R_NEU","Rice",2000,242.8,246.533333333333,246.533333333333,"R_NEU",308.616666666667,214.644736842105,246.533333333333,TRUE,525.160287016255,0.530556023697004,FALSE,246.533333333333
"NOR","Wheat",2000,245.5,260.933333333333,260.933333333333,"R_OEU",134.237037037037,146.83630952381,260.933333333333,TRUE,385.8,0.323656471401417,FALSE,260.933333333333
"RUS","Corn",2000,93,97.1333333333333,97.1333333333333,"R_NEU",130.533333333333,136.733333333333,97.1333333333333,TRUE,149.566666666667,0.350568308446624,FALSE,97.1333333333333
"RUS","Wheat",2000,77.5,71.6,71.6,"R_NEU",118.577777777778,146.83630952381,71.6,TRUE,148.25,0.517032040472175,FALSE,71.6
"RWA","Coffee",2000,592.8,777.1,777.1,"R_SSA",755.138888888889,1312.1303030303,777.1,TRUE,948.383333333333,0.180605591972304,FALSE,777.1
"RWA","Corn",2000,213,207.3,207.3,"R_SSA",152.977777777778,136.733333333333,207.3,TRUE,347.433333333333,0.403338770027823,FALSE,207.3
"RWA","Rice",2000,587.6,595.033333333333,595.033333333333,"R_SSA",383.975,214.644736842105,595.033333333333,TRUE,848.25,0.298516553688968,FALSE,595.033333333333
"RWA","Soyabean",2000,402.9,418.566666666667,418.566666666667,"R_SSA",275.244444444444,241.846666666667,418.566666666667,TRUE,634.183333333333,0.339991064623794,FALSE,418.566666666667
"RWA","Wheat",2000,351.6,363.266666666667,363.266666666667,"R_SSA",243.188888888889,146.83630952381,363.266666666667,TRUE,567.583333333333,0.359976508589047,FALSE,363.266666666667
"SWE","Wheat",2000,106.2,109.833333333333,109.833333333333,"R_OEU",134.237037037037,146.83630952381,109.833333333333,TRUE,182.4,0.397843567251462,FALSE,109.833333333333
"TUR","Corn",2000,164.7,157.733333333333,157.733333333333,"R_NEU",130.533333333333,136.733333333333,157.733333333333,TRUE,251.033333333333,0.371663789669367,FALSE,157.733333333333
"TUR","Rice",2000,398.7,370.7,370.7,"R_NEU",308.616666666667,214.644736842105,370.7,TRUE,589.333333333333,0.370984162895928,FALSE,370.7
"TUR","Soyabean",2000,234.6,235.933333333333,235.933333333333,"R_NEU",231.366666666667,241.846666666667,235.933333333333,TRUE,424.15,0.443750245589218,FALSE,235.933333333333
"TUR","Wheat",2000,159.5,152.566666666667,152.566666666667,"R_NEU",118.577777777778,146.83630952381,152.566666666667,TRUE,276.533333333333,0.448288331726133,FALSE,152.566666666667
"GBR","Wheat",2000,113.5,120.4,120.4,"R_OEU",134.237037037037,146.83630952381,120.4,TRUE,214.166666666667,0.437821011673152,FALSE,120.4
"USA","Coffee",2000,5842,5291,5291,"R_WRL",5291,1312.1303030303,5291,TRUE,9372.35952302617,0.435467665639481,FALSE,5291
"USA","Corn",2000,73,74.3333333333333,74.3333333333333,"R_WRL",68.3333333333333,136.733333333333,74.3333333333333,TRUE,159.1,0.532788602556045,FALSE,74.3333333333333
"USA","Rice",2000,124,116.333333333333,116.333333333333,"R_WRL",116.333333333333,214.644736842105,116.333333333333,TRUE,285,0.591812865497076,FALSE,116.333333333333
"USA","Soyabean",2000,167,166,166,"R_WRL",170,241.846666666667,166,TRUE,376.1,0.558628024461579,FALSE,166
"USA","Wheat",2000,96,96.3333333333333,96.3333333333333,"R_WRL",96.15,146.83630952381,96.3333333333333,TRUE,193.7,0.502667355016348,FALSE,96.3333333333333
"R_NMC","Coffee",2000,1645.1,1624.2,1624.2,"R_NMC",1624.2,1312.1303030303,1624.2,TRUE,5580.50516581297,0.708951080280313,FALSE,1624.2
"CAN","Corn",2000,0,62.3333333333333,62.3333333333333,"R_WRL",68.3333333333333,136.733333333333,62.3333333333333,TRUE,165.483333333333,0.623325611844093,FALSE,62.3333333333333
"DNK","Corn",2000,0,NA,0,"R_OEU",122.05,136.733333333333,122.05,FALSE,NA,NA,FALSE,122.05
"FIN","Corn",2000,0,NA,0,"R_OEU",122.05,136.733333333333,122.05,FALSE,NA,NA,FALSE,122.05
"IRL","Corn",2000,0,NA,0,"R_OEU",122.05,136.733333333333,122.05,FALSE,NA,NA,FALSE,122.05
"NOR","Corn",2000,0,NA,0,"R_OEU",122.05,136.733333333333,122.05,FALSE,NA,NA,FALSE,122.05
"SWE","Corn",2000,0,NA,0,"R_OEU",122.05,136.733333333333,122.05,FALSE,NA,NA,FALSE,122.05
"GBR","Corn",2000,0,NA,0,"R_OEU",122.05,136.733333333333,122.05,FALSE,NA,NA,FALSE,122.05
"CAN","Rice",2000,0,NA,0,"R_WRL",116.333333333333,214.644736842105,116.333333333333,FALSE,NA,NA,FALSE,116.333333333333
"DNK","Rice",2000,0,NA,0,"R_OEU",260.45,214.644736842105,260.45,FALSE,NA,NA,FALSE,260.45
"FIN","Rice",2000,0,NA,0,"R_OEU",260.45,214.644736842105,260.45,FALSE,NA,NA,FALSE,260.45
"DEU","Rice",2000,0,NA,0,"R_OEU",260.45,214.644736842105,260.45,FALSE,NA,NA,FALSE,260.45
"IRL","Rice",2000,0,NA,0,"R_OEU",260.45,214.644736842105,260.45,FALSE,NA,NA,FALSE,260.45
"NOR","Rice",2000,0,NA,0,"R_OEU",260.45,214.644736842105,260.45,FALSE,NA,NA,FALSE,260.45
"SWE","Rice",2000,0,NA,0,"R_OEU",260.45,214.644736842105,260.45,FALSE,NA,NA,FALSE,260.45
"GBR","Rice",2000,0,NA,0,"R_OEU",260.45,214.644736842105,260.45,FALSE,NA,NA,FALSE,260.45
"RUS","Rice",2000,0,NA,0,"R_NEU",308.616666666667,214.644736842105,308.616666666667,FALSE,NA,NA,FALSE,308.616666666667
"ETH","Rice",2000,0,NA,0,"R_SSA",383.975,214.644736842105,383.975,FALSE,NA,NA,FALSE,383.975
"IDN","Wheat",2000,0,NA,0,"R_ASP",134.193333333333,146.83630952381,134.193333333333,FALSE,NA,NA,FALSE,134.193333333333
"DNK","Soyabean",2000,0,NA,0,"R_OEU",192.8,241.846666666667,192.8,FALSE,NA,NA,FALSE,192.8
"FIN","Soyabean",2000,0,NA,0,"R_OEU",192.8,241.846666666667,192.8,FALSE,NA,NA,FALSE,192.8
"DEU","Soyabean",2000,0,NA,0,"R_OEU",192.8,241.846666666667,192.8,FALSE,NA,NA,FALSE,192.8
"GRC","Soyabean",2000,0,NA,0,"R_OEU",192.8,241.846666666667,192.8,FALSE,NA,NA,FALSE,192.8
"IRL","Soyabean",2000,0,NA,0,"R_OEU",192.8,241.846666666667,192.8,FALSE,NA,NA,FALSE,192.8
"NOR","Soyabean",2000,0,NA,0,"R_OEU",192.8,241.846666666667,192.8,FALSE,NA,NA,FALSE,192.8
"SWE","Soyabean",2000,0,NA,0,"R_OEU",192.8,241.846666666667,192.8,FALSE,NA,NA,FALSE,192.8
"GBR","Soyabean",2000,0,NA,0,"R_OEU",192.8,241.846666666667,192.8,FALSE,NA,NA,FALSE,192.8
"RUS","Soyabean",2000,0,NA,0,"R_NEU",231.366666666667,241.846666666667,231.366666666667,FALSE,NA,NA,FALSE,231.366666666667
"R_NMC","Cocoa",2000,0,NA,0,"R_NMC",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"ARG","Cocoa",2000,0,NA,0,"R_CSA",946.229166666667,801.676190476191,946.229166666667,FALSE,NA,NA,FALSE,946.229166666667
"AUS","Cocoa",2000,0,NA,0,"R_ASP",575.75,801.676190476191,575.75,FALSE,NA,NA,FALSE,575.75
"R_OEU","Cocoa",2000,0,NA,0,"R_OEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"CAN","Cocoa",2000,0,NA,0,"R_WRL",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"CHN","Cocoa",2000,0,NA,0,"R_ASP",575.75,801.676190476191,575.75,FALSE,NA,NA,FALSE,575.75
"DNK","Cocoa",2000,0,NA,0,"R_OEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"FIN","Cocoa",2000,0,NA,0,"R_OEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"DEU","Cocoa",2000,0,NA,0,"R_OEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"GRC","Cocoa",2000,0,NA,0,"R_OEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"IND","Cocoa",2000,0,NA,0,"R_ASP",575.75,801.676190476191,575.75,FALSE,NA,NA,FALSE,575.75
"IDN","Cocoa",2000,0,519.066666666667,519.066666666667,"R_ASP",575.75,801.676190476191,519.066666666667,TRUE,1629.28333333333,0.681414118682038,FALSE,519.066666666667
"IRL","Cocoa",2000,0,NA,0,"R_OEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"NPL","Cocoa",2000,0,NA,0,"R_ASP",575.75,801.676190476191,575.75,FALSE,NA,NA,FALSE,575.75
"NOR","Cocoa",2000,0,NA,0,"R_OEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"RWA","Cocoa",2000,0,NA,0,"R_SSA",675.316666666667,801.676190476191,675.316666666667,FALSE,NA,NA,FALSE,675.316666666667
"SWE","Cocoa",2000,0,NA,0,"R_OEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"R_NEU","Cocoa",2000,0,NA,0,"R_NEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"TUR","Cocoa",2000,0,NA,0,"R_NEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"GBR","Cocoa",2000,0,NA,0,"R_OEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"USA","Cocoa",2000,0,NA,0,"R_WRL",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"RUS","Cocoa",2000,0,NA,0,"R_NEU",NA,801.676190476191,801.676190476191,FALSE,NA,NA,FALSE,801.676190476191
"ETH","Cocoa",2000,0,NA,0,"R_SSA",675.316666666667,801.676190476191,675.316666666667,FALSE,NA,NA,FALSE,675.316666666667
"ARG","Coffee",2000,0,NA,0,"R_CSA",888.633333333333,1312.1303030303,888.633333333333,FALSE,NA,NA,FALSE,888.633333333333
"AUS","Coffee",2000,0,NA,0,"R_ASP",849.141666666667,1312.1303030303,849.141666666667,FALSE,NA,NA,FALSE,849.141666666667
"R_OEU","Coffee",2000,0,NA,0,"R_OEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"CAN","Coffee",2000,0,NA,0,"R_WRL",5291,1312.1303030303,5291,FALSE,NA,NA,FALSE,5291
"CHN","Coffee",2000,0,NA,0,"R_ASP",849.141666666667,1312.1303030303,849.141666666667,FALSE,NA,NA,FALSE,849.141666666667
"DNK","Coffee",2000,0,NA,0,"R_OEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"FIN","Coffee",2000,0,NA,0,"R_OEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"DEU","Coffee",2000,0,NA,0,"R_OEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"GRC","Coffee",2000,0,NA,0,"R_OEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"IND","Coffee",2000,0,NA,0,"R_ASP",849.141666666667,1312.1303030303,849.141666666667,FALSE,NA,NA,FALSE,849.141666666667
"IRL","Coffee",2000,0,NA,0,"R_OEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"NPL","Coffee",2000,0,NA,0,"R_ASP",849.141666666667,1312.1303030303,849.141666666667,FALSE,NA,NA,FALSE,849.141666666667
"NOR","Coffee",2000,0,NA,0,"R_OEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"SWE","Coffee",2000,0,NA,0,"R_OEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"R_NEU","Coffee",2000,0,NA,0,"R_NEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"TUR","Coffee",2000,0,NA,0,"R_NEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"GBR","Coffee",2000,0,NA,0,"R_OEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"RUS","Coffee",2000,0,NA,0,"R_NEU",NA,1312.1303030303,1312.1303030303,FALSE,NA,NA,FALSE,1312.1303030303
"R_NMC","Palm Oil",2000,0,NA,0,"R_NMC",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"ARG","Palm Oil",2000,0,NA,0,"R_CSA",699.1,510.043333333333,699.1,FALSE,NA,NA,FALSE,699.1
"AUS","Palm Oil",2000,0,NA,0,"R_ASP",216.533333333333,510.043333333333,216.533333333333,FALSE,NA,NA,FALSE,216.533333333333
"R_OEU","Palm Oil",2000,0,NA,0,"R_OEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"R_CSA","Palm Oil",2000,0,980.466666666667,980.466666666667,"R_CSA",699.1,510.043333333333,980.466666666667,TRUE,435.366666666667,1.25204808207641,TRUE,783.090266821582
"BRA","Palm Oil",2000,0,NA,0,"R_CSA",699.1,510.043333333333,699.1,FALSE,NA,NA,FALSE,699.1
"CAN","Palm Oil",2000,0,NA,0,"R_WRL",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"CHN","Palm Oil",2000,0,NA,0,"R_ASP",216.533333333333,510.043333333333,216.533333333333,FALSE,NA,NA,FALSE,216.533333333333
"DNK","Palm Oil",2000,0,NA,0,"R_OEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"FIN","Palm Oil",2000,0,NA,0,"R_OEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"DEU","Palm Oil",2000,0,NA,0,"R_OEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"GRC","Palm Oil",2000,0,NA,0,"R_OEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"IND","Palm Oil",2000,0,NA,0,"R_ASP",216.533333333333,510.043333333333,216.533333333333,FALSE,NA,NA,FALSE,216.533333333333
"IDN","Palm Oil",2000,0,140.066666666667,140.066666666667,"R_ASP",216.533333333333,510.043333333333,140.066666666667,TRUE,832.816666666667,0.831815725749965,FALSE,140.066666666667
"IRL","Palm Oil",2000,0,NA,0,"R_OEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"MEX","Palm Oil",2000,0,NA,0,"R_CSA",699.1,510.043333333333,699.1,FALSE,NA,NA,FALSE,699.1
"NPL","Palm Oil",2000,0,NA,0,"R_ASP",216.533333333333,510.043333333333,216.533333333333,FALSE,NA,NA,FALSE,216.533333333333
"NOR","Palm Oil",2000,0,NA,0,"R_OEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"RWA","Palm Oil",2000,0,NA,0,"R_SSA",718.95,510.043333333333,718.95,FALSE,NA,NA,FALSE,718.95
"SWE","Palm Oil",2000,0,NA,0,"R_OEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"R_NEU","Palm Oil",2000,0,NA,0,"R_NEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"TUR","Palm Oil",2000,0,NA,0,"R_NEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"GBR","Palm Oil",2000,0,NA,0,"R_OEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"USA","Palm Oil",2000,0,NA,0,"R_WRL",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"RUS","Palm Oil",2000,0,NA,0,"R_NEU",NA,510.043333333333,510.043333333333,FALSE,NA,NA,FALSE,510.043333333333
"ETH","Palm Oil",2000,0,NA,0,"R_SSA",718.95,510.043333333333,718.95,FALSE,NA,NA,FALSE,718.95
"R_NEU","Corn",2005,146.4,161,161,"R_NEU",175.477777777778,158.755797101449,161,TRUE,210.7,0.235880398671096,FALSE,161
"R_NEU","Soyabean",2005,267.1,282.533333333333,282.533333333333,"R_NEU",284.022222222222,289.905555555556,282.533333333333,TRUE,403.183333333333,0.299243520317473,FALSE,282.533333333333
"R_NEU","Wheat",2005,157.1,163.666666666667,163.666666666667,"R_NEU",175.011111111111,170.719642857143,163.666666666667,TRUE,194.25,0.157443157443158,FALSE,163.666666666667
"R_NMC","Wheat",2005,208.2,214.033333333333,214.033333333333,"R_NMC",214.033333333333,170.719642857143,214.033333333333,TRUE,328.116666666667,0.347691369939554,FALSE,214.033333333333
"ARG","Corn",2005,70.3,81.4,81.4,"R_CSA",160.04,158.755797101449,81.4,TRUE,113.316666666667,0.281659067509928,FALSE,81.4
"ARG","Soyabean",2005,170.5,180.433333333333,180.433333333333,"R_CSA",241.753333333333,289.905555555556,180.433333333333,TRUE,223.866666666667,0.194014294222752,FALSE,180.433333333333
"ARG","Wheat",2005,100.9,106.766666666667,106.766666666667,"R_CSA",161.976666666667,170.719642857143,106.766666666667,TRUE,145.183333333333,0.264607966938354,FALSE,106.766666666667
"AUS","Corn",2005,147.4,152.733333333333,152.733333333333,"R_ASP",166.111111111111,158.755797101449,152.733333333333,TRUE,207.633333333333,0.264408412265211,FALSE,152.733333333333
"AUS","Rice",2005,226.8,223.8,223.8,"R_ASP",217.608333333333,250.607328922183,223.8,TRUE,336.116276400367,0.334158992843836,FALSE,223.8
