"FABLE_Exporter","FABLE_Importer","dist_adj","Year","FABLE_Item","Q_ij","net_trade_ij","ln_dist","ln_quantity_kt","cost_per_tonne_km","transport_cost_usd_t"
"IDN","RUS",8698.131,2020,"Palm_oil",659.8897915,659.8897915,9.07086345397772,6.49207283850157,0.0148643968099713,129.292470689113
"IDN","RUS",8698.131,2020,"Rice",0,-0.1528791,9.07086345397772,0,0,0
"IDN","RWA",8709.591,2020,"Palm_oil",2.3106818,2.3106818,9.07218011122392,0.837542632500214,0.0157345119107814,137.041163327535
"IDN","RWA",8709.591,2015,"Palm_oil",0.323933,0.323933,9.07218011122392,-1.12721857469729,0.0160467144711466,139.760319937468
"IDN","RWA",8709.591,2020,"Rice",0.0777612,0.0777612,9.07218011122392,-2.55411268685026,0.0162773254697718,141.768847415596
"IDN","RWA",8709.591,2005,"Palm_oil",1.458751,1.458751,9.07218011122392,0.377580590136817,0.0158070513922723,137.672952542672
"IDN","RWA",8709.591,2000,"Coffee",0,-0.016501,9.07218011122392,0,0,0
"IDN","SWE",10632.05,2000,"Coffee",0.898891,0.898891,9.27162830316607,-0.106593497690085,0.016729178358173,177.865460763013
"IDN","SWE",10632.05,2010,"Cocoa",0,-0.2699599,9.27162830316607,0,0,0
"IDN","SWE",10632.05,2000,"Palm_oil",0.199,0.199,9.27162830316607,-1.61445045425764,0.0169833418330403,180.567739535976
"IDN","SWE",10632.05,2005,"Cocoa",0.026691,-0.1412633,9.27162830316607,-3.6234288490514,0.0173279838011559,184.231990173079
"IDN","SWE",10632.05,2005,"Coffee",0.9461393,0.9461393,9.27162830316607,-0.0553654691850856,0.0167206105246685,177.774367128801
"IDN","SWE",10632.05,2000,"Cocoa",0,-0.2325076,9.27162830316607,0,0,0
"IDN","SWE",10632.05,2020,"Coffee",1.14552515,1.14552515,9.27162830316607,0.135863178148352,0.0166886664801529,177.43473645031
"IDN","SWE",10632.05,2020,"Palm_oil",49.588066,49.588066,9.27162830316607,3.90375019994218,0.016071555413152,170.873580730403
"IDN","SWE",10632.05,2015,"Coffee",1.344911,1.344911,9.27162830316607,0.296327839860688,0.0166619085422001,177.150244716098
"IDN","SWE",10632.05,2010,"Coffee",1.391494,1.391494,9.27162830316607,0.330377990080872,0.0166562361031037,177.089935060004
"IDN","SWE",10632.05,2010,"Palm_oil",6.226038,6.226038,9.27162830316607,1.82874017543799,0.0164085257930525,174.456266658024
"IDN","SWE",10632.05,2010,"Wheat",0,-0.0084852,9.27162830316607,0,0,0
"IDN","SWE",10632.05,2015,"Palm_oil",19.648283,19.648283,9.27162830316607,2.97798995536263,0.0162210303058806,172.462805263638
"IDN","SWE",10632.05,2015,"Wheat",0,-0.0386164,9.27162830316607,0,0,0
"IDN","SWE",10632.05,2020,"Cocoa",0,-0.0243532,9.27162830316607,0,0,0
"IDN","TUR",9213.941,2000,"Coffee",0.030633,-0.059914,9.12847294217603,-3.48567741974063,0.016671902997591,153.613930577526
"IDN","TUR",9213.941,2005,"Coffee",0.0753393,0.0753393,9.12847294217603,-2.58575336797457,0.0165225416101711,152.237723566162
"IDN","TUR",9213.941,2000,"Palm_oil",62.152829,62.152829,9.12847294217603,4.12959633582664,0.0154494300039607,142.350136540124
"IDN","TUR",9213.941,2000,"Wheat",0,-12.423519,9.12847294217603,0,0,0
"IDN","TUR",9213.941,2005,"Cocoa",0.3322796,0.326176,9.12847294217603,-1.10177849581601,0.0162791615602024,149.995234145173
"IDN","TUR",9213.941,2015,"Coffee",0.0368643,0.0368643,9.12847294217603,-3.30051167592099,0.0166410609077014,153.329753380967
"IDN","TUR",9213.941,2015,"Corn",0,-42.0133813,9.12847294217603,0,0,0
"IDN","TUR",9213.941,2015,"Palm_oil",53.68935,53.68935,9.12847294217603,3.98321465782366,0.0154720616991288,142.558663644132
"IDN","TUR",9213.941,2015,"Wheat",0.1951926,-30.2773729,9.12847294217603,-1.63376851555781,0.0163659958450712,150.795320122731
"IDN","TUR",9213.941,2020,"Cocoa",2.18346725,2.15214855,9.12847294217603,0.780914094975945,0.0159755420706694,147.197702082165
"IDN","TUR",9213.941,2020,"Coffee",0.1324674,0.1324674,9.12847294217603,-2.02141870156396,0.0164295617855478,151.381012947892
"IDN","TUR",9213.941,2005,"Palm_oil",188.8173945,188.8173945,9.12847294217603,5.24078038135311,0.0152787086733453,140.777120272391
"IDN","TUR",9213.941,2005,"Wheat",0,-46.9644833,9.12847294217603,0,0,0
"IDN","TUR",9213.941,2010,"Cocoa",1.4721562,1.4384703,9.12847294217603,0.386728128807413,0.0160386396948187,147.779079868318
"IDN","TUR",9213.941,2010,"Coffee",0.0692208,0.0692208,9.12847294217603,-2.67045388348836,0.0165365422165468,152.366724327271
"IDN","TUR",9213.941,2010,"Palm_oil",77.280766,77.280766,9.12847294217603,4.34744510186342,0.0154158102447487,142.040366062311
"IDN","TUR",9213.941,2010,"Wheat",0,-38.7185244,9.12847294217603,0,0,0
"IDN","TUR",9213.941,2015,"Cocoa",2.8947783,2.8658268,9.12847294217603,1.06290852778166,0.0159305553911968,146.78319747172
"IDN","TUR",9213.941,2020,"Wheat",0.0936359,-20.1765997,9.12847294217603,-2.3683414220254,0.0164866586519893,151.907100106569
"IDN","TUR",9213.941,2020,"Corn",0,-8.8267638,9.12847294217603,0,0,0
"IDN","TUR",9213.941,2020,"Palm_oil",287.1115231,287.1115231,9.12847294217603,5.65987072251106,0.0152148110689088,140.188371515073
"IDN","USA",15535.87,2000,"Soyabean",0.272021,-158.3487172,9.65090682283389,-1.30187600978401,0.0186849734524712,290.287318511044
"IDN","USA",15535.87,2000,"Rice",0.1396925,-0.7597585,9.65090682283389,-1.9683117006314,0.0188099126416413,292.228357511895
"IDN","USA",15535.87,2005,"Corn",0,-9.1411278,9.65090682283389,0,0,0
"IDN","USA",15535.87,2000,"Wheat",5.13594835,-45.50183525,9.65090682283389,1.63626450987292,0.018143969325796,281.882348729554
"IDN","USA",15535.87,2005,"Cocoa",100.7018571,100.5373559,9.65090682283389,4.61216424146112,0.0176119780156033,273.61740089327
"IDN","USA",15535.87,2005,"Coffee",84.8883019,84.7687174,9.65090682283389,4.44133629701582,0.0176420899080642,274.085215339997
"IDN","USA",15535.87,2000,"Cocoa",108.3702095,108.2676617,9.65090682283389,4.68555323112488,0.017599057504574,273.416669513586
"IDN","USA",15535.87,2000,"Coffee",32.9115396,32.9115396,9.65090682283389,3.49382334399409,0.0178100454387727,276.694550630865
"IDN","USA",15535.87,2000,"Corn",0.108739,-28.8597576,9.65090682283389,-2.21880476355458,0.0188570892303233,292.961286860703
"IDN","USA",15535.87,2000,"Palm_oil",16.2452377,16.2066557,9.65090682283389,2.78779980120854,0.0179362334870423,278.654991744336
"IDN","USA",15535.87,2010,"Palm_oil",32.2366999,32.2366999,9.65090682283389,3.47310555197741,0.0178137356691987,276.751881571034
"IDN","USA",15535.87,2010,"Rice",0.0689955,-1.4659316,9.65090682283389,-2.67371399390293,0.0189430672825842,294.297030703481
"IDN","USA",15535.87,2010,"Soyabean",0.710559,-1807.129163,9.65090682283389,-0.341703294780024,0.018506423998894,287.513397411697
"IDN","USA",15535.87,2010,"Wheat",5.2531437,-566.9101778,9.65090682283389,1.65882669739435,0.0181398761111896,281.818757079547
"IDN","USA",15535.87,2015,"Cocoa",14.3803506,12.113691,9.65090682283389,2.66586273308053,0.0179581177440881,278.994982716846
"IDN","USA",15535.87,2015,"Coffee",64.633572,64.4424548,9.65090682283389,4.16873396619874,0.0176902482669399,274.833397342904
"IDN","USA",15535.87,2015,"Corn",0,-95.8622441,9.65090682283389,0,0,0
"IDN","USA",15535.87,2015,"Palm_oil",590.173479,590.173479,9.65090682283389,6.38041652588416,0.0173032910373784,268.821680128876
"IDN","USA",15535.87,2015,"Rice",0.0760222,-0.0431315,9.65090682283389,-2.57672987608708,0.0189247044218614,294.011747686465
"IDN","USA",15535.87,2015,"Soyabean",0.903205,-1938.617845,9.65090682283389,-0.101805730289554,0.0184620807489013,286.824486444434
"IDN","USA",15535.87,2015,"Wheat",4.0144119,-416.399332,9.65090682283389,1.38989086095404,0.0181887263972581,282.57768877337
"IDN","USA",15535.87,2020,"Cocoa",20.3170571,17.4832399,9.65090682283389,3.01146078446582,0.0178961619597564,278.03244570572
"IDN","USA",15535.87,2020,"Coffee",50.2456077,50.1826294,9.65090682283389,3.91692313416358,0.0177348503611743,275.526329680657
"IDN","USA",15535.87,2020,"Corn",0,-30.0829039,9.65090682283389,0,0,0
"IDN","USA",15535.87,2020,"Palm_oil",911.649555,911.649555,9.65090682283389,6.81525565635917,0.0172282129099275,267.655276100955
"IDN","USA",15535.87,2020,"Rice",0.1476552,-0.7664924,9.65090682283389,-1.91287545299042,0.0187994880216642,292.066401971133
"IDN","USA",15535.87,2020,"Soyabean",0.888088,-2344.967021,9.65090682283389,-0.118684441800859,0.0184651971732487,286.872902807959
"IDN","USA",15535.87,2020,"Wheat",5.018753,-415.3949909,9.65090682283389,1.61318149647116,0.0181481579840827,281.947423180171
"IDN","USA",15535.87,2005,"Soyabean",0.4104541,-909.8830899,9.65090682283389,-0.890491171201329,0.0186082641979001,289.095573504229
"IDN","USA",15535.87,2005,"Wheat",3.38383695,-151.13373265,9.65090682283389,1.21901025795904,0.0182198339734402,283.06097203295
"IDN","USA",15535.87,2005,"Palm_oil",19.615191,19.615191,9.65090682283389,2.97630431705994,0.0179024547241947,278.130209275975
"IDN","USA",15535.87,2005,"Rice",0.0200002,-0.8647542,9.65090682283389,-3.91201300547815,0.0191790974611566,297.963964873859
"IDN","USA",15535.87,2010,"Corn",0,-151.7405806,9.65090682283389,0,0,0
"IDN","USA",15535.87,2010,"Cocoa",85.898435,85.4935852,9.65090682283389,4.45316560996511,0.0176400030934685,274.052794859725
"IDN","USA",15535.87,2010,"Coffee",61.5465962,61.4542461,9.65090682283389,4.11979454972029,0.017698907890027,274.967932121434
"IND","ARG",15676.29,2010,"Palm_oil",0,-8.147,9.65990465876566,0,0,0
"IND","ARG",15676.29,2000,"Cocoa",0,-0.0569701,9.65990465876566,0,0,0
"IND","ARG",15676.29,2000,"Palm_oil",0,-6.6166081,9.65990465876566,0,0,0
"IND","ARG",15676.29,2000,"Rice",0.0132896,0.0132896,9.65990465876566,-4.32077350452784,0.0193027592966961,302.595652535204
"IND","ARG",15676.29,2000,"Wheat",0,-0.0415787,9.65990465876566,0,0,0
"IND","ARG",15676.29,2000,"Corn",0,-0.465485,9.65990465876566,0,0,0
"IND","ARG",15676.29,2010,"Corn",0,-24.4428121,9.65990465876566,0,0,0
"IND","ARG",15676.29,2020,"Rice",0.1115392,0.1115392,9.65990465876566,-2.19337918036132,0.0188964507077755,296.226241265794
"IND","ARG",15676.29,2015,"Corn",0,-19.665961,9.65990465876566,0,0,0
"IND","ARG",15676.29,2020,"Corn",0,-3.650404,9.65990465876566,0,0,0
"IND","ARG",15676.29,2005,"Cocoa",0,-0.0484881,9.65990465876566,0,0,0
"IND","ARG",15676.29,2005,"Corn",0,-1.0795697,9.65990465876566,0,0,0
"IND","ARG",15676.29,2005,"Palm_oil",0,-5.1551907,9.65990465876566,0,0,0
"IND","ARG",15676.29,2005,"Rice",0.0152615,0.0152615,9.65990465876566,-4.18242196175737,0.0192760720967451,302.177296249485
"IND","ARG",15676.29,2010,"Cocoa",0,-0.2451667,9.65990465876566,0,0,0
"IND","AUS",9548.677,2010,"Cocoa",0.1410291,0.1218,9.16415788984664,-1.95878902691928,0.016572323580115,158.243765006002
"IND","AUS",9548.677,2010,"Wheat",3.7226118,-300.1224192,9.16415788984664,1.31442551870461,0.0160386575377413,153.147960341507
"IND","AUS",9548.677,2015,"Cocoa",0.1142768,0.1113102,9.16415788984664,-2.16913170341168,0.0166072189361374,158.57696948946
"IND","AUS",9548.677,2010,"Rice",15.5881425,15.5881425,9.16415788984664,2.7465105290821,0.0158106071623941,150.970380967588
"IND","AUS",9548.677,2005,"Wheat",0.6103699,-0.2653965,9.16415788984664,-0.493690112154368,0.0163312926295673,155.942238312219
"IND","AUS",9548.677,2020,"Corn",0.1657407,0.1657407,9.16415788984664,-1.7973307600876,0.0165455877830742,157.988473515721
"IND","AUS",9548.677,2020,"Rice",100.2859181,100.2859181,9.16415788984664,4.60802528730462,0.0155190128327557,148.18604089884
"IND","AUS",9548.677,2020,"Soyabean",0,-0.12385,9.16415788984664,0,0,0
"IND","AUS",9548.677,2020,"Wheat",13.6491593,13.616621,9.16415788984664,2.61367792999065,0.0158316227575106,151.171052097318
"IND","AUS",9548.677,2010,"Soyabean",0.0561278,0.0561278,9.16415788984664,-2.88012404552269,0.0167257157434464,159.708457227985
"IND","AUS",9548.677,2000,"Cocoa",0,-0.02405425,9.16415788984664,0,0,0
"IND","AUS",9548.677,2000,"Coffee",1.6979477,1.6977722,9.16415788984664,0.529420286472512,0.0161650573119156,154.35491095797
"IND","AUS",9548.677,2000,"Rice",4.3689617,0.8638124,9.16415788984664,1.47452538362279,0.0160130002128404,152.902966833344
"IND","AUS",9548.677,2000,"Wheat",0.2589509,-7.2674424,9.16415788984664,-1.35111681054384,0.0164719235346537,157.285077401106
"IND","AUS",9548.677,2005,"Cocoa",0.1704985,0.1026424,9.16415788984664,-1.76902877995122,0.0165409057166964,157.943765976187
"IND","AUS",9548.677,2005,"Coffee",2.6033715,2.6010739,9.16415788984664,0.956807335767439,0.0160961173755711,153.696625773416
"IND","AUS",9548.677,2005,"Corn",0.0113325,0.0113325,9.16415788984664,-4.48008057514927,0.0169954721628674,162.284274145712
"IND","AUS",9548.677,2005,"Rice",9.8519312,9.8519312,9.16415788984664,2.28766749688027,0.0158833197223928,151.664689716859
"IND","AUS",9548.677,2005,"Soyabean",0.0066494,0.0066494,9.16415788984664,-5.01322865394885,0.0170863251715161,163.151800179777
"IND","AUS",9548.677,2020,"Coffee",4.5604857,4.5604857,9.16415788984664,1.51742913101207,0.0160061315092506,152.837379801356
"IND","AUS",9548.677,2010,"Coffee",3.4627045,3.4589009,9.16415788984664,1.24204993114124,0.0160502698120905,153.258842198503
"IND","AUS",9548.677,2010,"Corn",0.0333057,0.0333057,9.16415788984664,-3.40202672547268,0.0168132358884857,160.544158823958
"IND","AUS",9548.677,2015,"Coffee",5.3722963,5.3722963,9.16415788984664,1.68125543350628,0.0159799307235758,152.587196961802
"IND","AUS",9548.677,2015,"Corn",0.1122741,0.1122741,9.16415788984664,-2.18681207607253,0.0166101554139164,158.605008967289
"IND","AUS",9548.677,2015,"Rice",50.4931175,50.4931175,9.16415788984664,3.92183703986467,0.0156258686717582,149.206372791038
"IND","AUS",9548.677,2015,"Soyabean",0.0126223,0.0126223,9.16415788984664,-4.37229018807846,0.016977162547414,162.109441541754
"IND","AUS",9548.677,2015,"Wheat",6.7827206,-430.8795306,9.16415788984664,1.91437828990223,0.0159427212413785,152.231895634962
"IND","AUS",9548.677,2020,"Cocoa",0.139005,0.1101256,9.16415788984664,-1.97324537527537,0.01657471950612,158.26664292954
"IND","BRA",13949.72,2010,"Wheat",0,-3.4831738,9.54321471536348,0,0,0
"IND","BRA",13949.72,2015,"Corn",0,-5.257505,9.54321471536348,0,0,0
"IND","BRA",13949.72,2000,"Coffee",0,-0.03172,9.54321471536348,0,0,0
"IND","BRA",13949.72,2015,"Cocoa",0,-0.0886318,9.54321471536348,0,0,0
"IND","BRA",13949.72,2015,"Coffee",0,-1.0085256,9.54321471536348,0,0,0
"IND","BRA",13949.72,2010,"Coffee",0,-0.061149,9.54321471536348,0,0,0
"IND","BRA",13949.72,2010,"Rice",0.0764985,0.0764985,9.54321471536348,-2.57048414618502,0.0184010140694152,256.688993984402
"IND","BRA",13949.72,2015,"Rice",0.0694313,0.0694313,9.54321471536348,-2.66741750449768,0.0184188594379765,256.937931879129
"IND","BRA",13949.72,2000,"Rice",0.0075258,0.0075258,9.54321471536348,-4.88941816170559,0.0188327074411679,262.710995646209
"IND","BRA",13949.72,2000,"Wheat",0,-0.03395,9.54321471536348,0,0,0
"IND","BRA",13949.72,2005,"Cocoa",0,-0.627804,9.54321471536348,0,0,0
"IND","BRA",13949.72,2005,"Rice",0.0475493,0.0475493,9.54321471536348,-3.04598821144505,0.0184887199967337,257.912467112837
"IND","BRA",13949.72,2005,"Wheat",0.0186352,0.0186352,9.54321471536348,-3.98270301361589,0.0186627202444329,260.339721848171
"IND","BRA",13949.72,2010,"Cocoa",0,-0.0162582,9.54321471536348,0,0,0
"IND","BRA",13949.72,2020,"Rice",0.0694313,0.0658578,9.54321471536348,-2.66741750449768,0.0184188594379765,256.937931879129
"IND","BRA",13949.72,2020,"Cocoa",2.4761981,2.4761981,9.54321471536348,0.906724359699419,0.0177721689313406,247.916780384901
"IND","BRA",13949.72,2020,"Coffee",0,-3.1054922,9.54321471536348,0,0,0
"IND","BRA",13949.72,2020,"Corn",0.0223695,-3.0979327,9.54321471536348,-3.80005685509333,0.0186286646129493,259.864655324552
"IND","CAN",12051.14,2000,"Rice",9.0762611,9.0762611,9.39691454025308,2.20566233468361,0.0168880498987283,203.520253656561
"IND","CAN",12051.14,2010,"Soyabean",7.7198844,7.7198844,9.39691454025308,2.04379938983131,0.0169154075285822,203.849944283998
"IND","CAN",12051.14,2000,"Soyabean",0.033401,-0.042008,9.39691454025308,-3.39916943932792,0.0178616254682512,215.252949145461
"IND","CAN",12051.14,2000,"Wheat",0.1615604,0.1615604,9.39691454025308,-1.82287621242963,0.0175822813014027,211.886533482586
"IND","CAN",12051.14,2005,"Cocoa",0.0332528,0.0321046,9.39691454025308,-3.40361630489947,0.0178624197683853,215.262521367579
"IND","CAN",12051.14,2015,"Corn",0.05285925,-0.32443825,9.39691454025308,-2.9401225583289,0.0177798201397009,214.267101678355
"IND","CAN",12051.14,2010,"Wheat",0.4338816,0.4248973,9.39691454025308,-0.834983593161347,0.0174094423792608,209.803627434405
"IND","CAN",12051.14,2015,"Cocoa",0,-0.0223598,9.39691454025308,0,0,0
"IND","CAN",12051.14,2015,"Coffee",1.0025761,1.0025761,9.39691454025308,0.00257278754199078,0.0172642374193158,208.053742133413
"IND","CAN",12051.14,2005,"Wheat",0.5016901,0.4791734,9.39691454025308,-0.689772680594739,0.017384180315185,209.499190763538
"IND","CAN",12051.14,2005,"Coffee",0.9678489,0.9678489,9.39691454025308,-0.0326792989309812,0.0172703244960675,208.127098347539
"IND","CAN",12051.14,2005,"Rice",22.2913341,22.2913341,9.39691454025308,3.10419799755827,0.0167369844524536,201.699742814342
"IND","CAN",12051.14,2005,"Soyabean",0.2310956,-0.3811444,9.39691454025308,-1.46492380125995,0.0175194576080881,211.129436359135
"IND","CAN",12051.14,2010,"Rice",29.5681979,29.4796531,9.39691454025308,3.38669938848341,0.016689768962186,201.130742330958
"IND","CAN",12051.14,2000,"Coffee",0.9455594,0.9455594,9.39691454025308,-0.0559785689542667,0.0172743488244071,208.175596091765
"IND","CAN",12051.14,2000,"Corn",0.0894975,0.0894975,9.39691454025308,-2.41354458705235,0.0176864415947066,213.141783759632
"IND","CAN",12051.14,2020,"Wheat",0.5016901,-0.7991739,9.39691454025308,-0.689772680594739,0.017384180315185,209.499190763538
"IND","CAN",12051.14,2015,"Rice",60.2807224,60.2276448,9.39691454025308,4.09901235776081,0.0165713079806753,199.703152458235
"IND","CAN",12051.14,2015,"Soyabean",51.3797671,51.3797671,9.39691454025308,3.93924445877929,0.0165978047723172,200.022469003862
"IND","CAN",12051.14,2010,"Cocoa",0.0129405,0.0011865,9.39691454025308,-4.34739335077953,0.0180317992109091,217.303736742556
"IND","CAN",12051.14,2015,"Palm_oil",0.0022658,0.0022658,9.39691454025308,-6.08982738152489,0.0183487446806965,221.123290971329
"IND","CAN",12051.14,2010,"Corn",0.0239611,0.0239611,9.39691454025308,-3.73132359693896,0.0179210522394704,215.969109485172
"IND","CAN",12051.14,2000,"Cocoa",0.0155448,0.0155448,9.39691454025308,-4.16402910142746,0.0179987656327833,216.90564446786
"IND","CAN",12051.14,2020,"Rice",29.5681979,28.6389322,9.39691454025308,3.38669938848341,0.016689768962186,201.130742330958
"IND","CAN",12051.14,2010,"Coffee",0.9759388,0.9759388,9.39691454025308,-0.0243553994531129,0.017268886991446,208.109774778094
"IND","CAN",12051.14,2020,"Cocoa",0.0568436,0.0435677,9.39691454025308,-2.86745164207976,0.0177669040751776,214.111448376536
"IND","CAN",12051.14,2020,"Coffee",0.97189385,0.95200095,9.39691454025308,-0.028508688304236,0.0172696042330986,208.118418357664
"IND","CAN",12051.14,2020,"Corn",0.0817574,0.0817574,9.39691454025308,-2.50399895342378,0.0177024469910834,213.334667032124
"IND","CAN",12051.14,2020,"Soyabean",22.3415679,22.3415679,9.39691454025308,3.10644897470561,0.0167366077109986,201.695202650324
"IND","CAN",12051.14,2015,"Wheat",3.4021825,2.8673106,9.39691454025308,1.22441713744959,0.0170545787693657,205.527116390653
"IND","CHN",4204.047,2010,"Rice",0.2852567,0.2852567,8.34380291176308,-1.25436580234752,0.0132951262830915,55.8933357650522
"IND","CHN",4204.047,2010,"Soyabean",0.0522961,0.0267351,8.34380291176308,-2.9508334804814,0.0135225978384532,56.8496368749558
"IND","CHN",4204.047,2010,"Wheat",0.0452407,-0.8530991,8.34380291176308,-3.09575815482121,0.0135422096270607,56.9320857560157
"IND","CHN",4204.047,2010,"Palm_oil",10.009876,10.009876,8.34380291176308,2.30357220563801,0.0128304101108667,53.939647135359
"IND","CHN",4204.047,2020,"Rice",1.79441715,1.79441715,8.34380291176308,0.584680261690449,0.0130528573333564,54.8748257137248
"IND","CHN",4204.047,2020,"Soyabean",0,-0.319823,8.34380291176308,0,0,0
"IND","CHN",4204.047,2020,"Wheat",0.2044158,-8.5003388,8.34380291176308,-1.58759912422712,0.0133395039736131,56.0799016617564
"IND","CHN",4204.047,2015,"Cocoa",0.54521945,-0.2968844,8.34380291176308,-0.606566904814438,0.013209278960818,55.53242958739
"IND","CHN",4204.047,2015,"Coffee",0.3985628,-0.5002312,8.34380291176308,-0.919890202201896,0.0132507316157195,55.7066984968707
"IND","CHN",4204.047,2015,"Corn",0.4318299,-0.9427914,8.34380291176308,-0.839723518277913,0.0132401132003719,55.662058179684
"IND","CHN",4204.047,2020,"Cocoa",0.1455259,-0.6928883,8.34380291176308,-1.92740120133908,0.0133849089850887,56.2707864640353
"IND","CHN",4204.047,2020,"Coffee",0.5497701,0.5497701,8.34380291176308,-0.598255088141973,0.0132081810753948,55.5278140254701
"IND","CHN",4204.047,2020,"Corn",1.2621455,-1.2697058,8.34380291176308,0.232813050658693,0.0130988669573349,55.068252335383
"IND","CHN",4204.047,2000,"Cocoa",0,-0.0352803,8.34380291176308,0,0,0
"IND","CHN",4204.047,2000,"Coffee",0.0710545,0.0710545,8.34380291176308,-2.64430809076555,0.0134812111055564,56.6756451046812
"IND","CHN",4204.047,2000,"Corn",0,-1.15365705,8.34380291176308,0,0,0
"IND","CHN",4204.047,2000,"Palm_oil",0,-0.7,8.34380291176308,0,0,0
"IND","CHN",4204.047,2000,"Rice",0.0911687,0.0911687,8.34380291176308,-2.39504364256344,0.0134476490855527,56.5345487951705
"IND","CHN",4204.047,2000,"Wheat",0,-0.007451,8.34380291176308,0,0,0
"IND","CHN",4204.047,2015,"Palm_oil",5.79155,5.79155,8.34380291176308,1.75639995869496,0.0129008069745742,54.2355988590379
"IND","CHN",4204.047,2015,"Rice",3.3035776,3.3035776,8.34380291176308,1.19500600244954,0.0129734349991594,54.5409304879113
"IND","CHN",4204.047,2015,"Soyabean",0,-0.039985,8.34380291176308,0,0,0
"IND","CHN",4204.047,2015,"Wheat",0.12482825,-3.48735685,8.34380291176308,-2.08081648648338,0.0134054592409607,56.3571807055831
"IND","CHN",4204.047,2005,"Wheat",0.0426864,-0.0394121,8.34380291176308,-3.15387491065079,0.0135500822073862,56.9651824537151
"IND","CHN",4204.047,2010,"Cocoa",0.944913,0.0991195,8.34380291176308,-0.0566624192185612,0.0131368398986669,55.227892365471
"IND","CHN",4204.047,2010,"Coffee",0.1525145,0.1525145,8.34380291176308,-1.88049560548746,0.0133786321859752,56.2443985055523
"IND","CHN",4204.047,2010,"Corn",1.2791531,1.1185852,8.34380291176308,0.246198218325771,0.0130971137693664,55.0608818507634
"IND","CHN",4204.047,2005,"Corn",0.037683,-0.8950098,8.34380291176308,-3.27854621460891,0.0135669858063407,57.0362459781892
"IND","CHN",4204.047,2005,"Soyabean",0,-0.2986004,8.34380291176308,0,0,0
"IND","CHN",4204.047,2005,"Cocoa",0.0014593,-0.025193,8.34380291176308,-6.52979841029057,0.0140153316640322,58.9211130361796
"IND","CHN",4204.047,2005,"Coffee",0.3407555,0.2977385,8.34380291176308,-1.07659006767002,0.0132715117713207,55.7940592476854
"IND","COL",15639.35,2010,"Cocoa",0,-0.4142253,9.65754545313336,0,0,0
"IND","COL",15639.35,2010,"Rice",0.0638761,0.0638761,9.65754545313336,-2.75081000947152,0.0189904273024693,296.997939232873
"IND","COL",15639.35,2020,"Cocoa",0.0235377,-0.041726,9.65754545313336,-3.74915188795584,0.0191809662234942,299.977844107403
"IND","COL",15639.35,2000,"Wheat",0.0183333,0.0183333,9.65754545313336,-3.99903620060125,0.0192289563840702,300.728379025208
"IND","COL",15639.35,2015,"Cocoa",0,-0.2221418,9.65754545313336,0,0,0
"IND","COL",15639.35,2015,"Wheat",0.0790012,0.0790012,9.65754545313336,-2.53829223675706,0.0189501121229711,296.367436030388
"IND","COL",15639.35,2010,"Wheat",0.0061709,0.0061709,9.65754545313336,-5.08791058460355,0.0194394796513633,304.020826085548
"IND","DEU",6565.789,2015,"Rice",21.096995,21.096995,8.78962796230303,3.04913061327814,0.0143002507513873,93.8924290807003
"IND","DEU",6565.789,2015,"Coffee",22.7188817,22.6859144,8.78962796230303,3.12319637169086,0.0142896630836156,93.8229126881092
"IND","DEU",6565.789,2015,"Corn",0.0235612,0.0235612,8.78962796230303,-3.74815398770975,0.0153060766801346,100.496469899584
"IND","DEU",6565.789,2020,"Wheat",0.1818377,0.1071055,8.78962796230303,-1.70464074800002,0.0149964691858913,98.4636524195641
"IND","DEU",6565.789,2000,"Coffee",25.8915141,25.8744292,8.78962796230303,3.25391527409284,0.0142709959962397,93.7003485311546
"IND","DEU",6565.789,2000,"Corn",0.0066905,-0.004247,8.78962796230303,-5.00706666921923,0.0154999848266536,101.769629875009
"IND","DEU",6565.789,2000,"Palm_oil",0,-0.85,8.78962796230303,0,0,0
"IND","DEU",6565.789,2000,"Rice",7.3992173,7.3992173,8.78962796230303,2.00137422434578,0.014450870226951,94.8813647765421
"IND","DEU",6565.789,2000,"Wheat",0.0223088,-0.1495236,8.78962796230303,-3.80277405952352,0.0153144391537958,100.551376137162
"IND","DEU",6565.789,2015,"Soyabean",1.938791,1.938791,8.78962796230303,0.662064582931683,0.014645713993343,96.1606678346379
"IND","DEU",6565.789,2015,"Wheat",0.6266071,0.5071125,8.78962796230303,-0.467435569535582,0.0148120751111158,97.2529598317379
"IND","DEU",6565.789,2020,"Cocoa",0,-0.4322254,8.78962796230303,0,0,0
"IND","DEU",6565.789,2000,"Cocoa",0,-0.0338764,8.78962796230303,0,0,0
"IND","DEU",6565.789,2010,"Soyabean",0.0047021,0.0047021,8.78962796230303,-5.35974606154469,0.0155547465889141,102.12918405128
"IND","DEU",6565.789,2010,"Wheat",0.1818377,0.1641781,8.78962796230303,-1.70464074800002,0.0149964691858913,98.4636524195641
"IND","DEU",6565.789,2015,"Cocoa",0.4483895,0.152267,8.78962796230303,-0.802093004650633,0.0148617278587351,97.5789692958762
"IND","DEU",6565.789,2005,"Corn",0.0033285,-0.0037101,8.78962796230303,-5.70523352692352,0.0156085792276135,102.482637798293
"IND","DEU",6565.789,2020,"Coffee",30.0987946,30.05969565,8.78962796230303,3.40448512444132,0.0142495243478959,93.559370218647
